Date               ,Heartrate
2019-10-21 14:03:49,74
2019-10-21 14:03:50,75
2019-10-21 14:03:51,78
2019-10-21 14:03:53,81
2019-10-21 14:03:54,80
2019-10-21 14:03:55,77
2019-10-21 14:03:56,73
2019-10-21 14:03:58,70
2019-10-21 14:03:59,70
2019-10-21 14:04:00,73
2019-10-21 14:04:01,77
2019-10-21 14:04:02,80
2019-10-21 14:04:06,82
2019-10-21 14:04:07,81
2019-10-21 14:04:10,78
2019-10-21 14:04:11,79
2019-10-21 14:04:12,82
2019-10-21 14:04:13,85
2019-10-21 14:04:15,87
2019-10-21 14:04:16,87
2019-10-21 14:04:17,84
2019-10-21 14:04:18,82
2019-10-21 14:04:23,81
2019-10-21 14:04:26,80
2019-10-21 14:04:27,79
2019-10-21 14:04:29,80
2019-10-21 14:04:32,81
2019-10-21 14:04:33,82
2019-10-21 14:04:34,82
2019-10-21 14:04:35,81
2019-10-21 14:04:37,80
2019-10-21 14:04:38,79
2019-10-21 14:04:43,80
2019-10-21 14:04:44,80
2019-10-21 14:04:47,79
2019-10-21 14:04:48,78
2019-10-21 14:04:51,77
2019-10-21 14:04:53,75
2019-10-21 14:04:54,74
2019-10-21 14:04:55,74
2019-10-21 14:05:00,74
2019-10-21 14:05:05,75
2019-10-21 14:05:07,76
2019-10-21 14:05:09,77
2019-10-21 14:05:11,76
2019-10-21 14:05:12,76
2019-10-21 14:05:16,77
2019-10-21 14:05:17,78
2019-10-21 14:05:20,79
2019-10-21 14:05:21,81
2019-10-21 14:05:24,82
2019-10-21 14:05:26,84
2019-10-21 14:05:27,85
2019-10-21 14:05:28,87
2019-10-21 14:05:29,87
2019-10-21 14:05:31,84
2019-10-21 14:05:32,82
2019-10-21 14:05:33,80
2019-10-21 14:05:34,79
2019-10-21 14:05:36,80
2019-10-21 14:05:37,80
2019-10-21 14:05:42,80
2019-10-21 14:05:45,79
2019-10-21 14:05:47,79
2019-10-21 14:05:51,80
2019-10-21 14:05:53,80
2019-10-21 14:05:56,80
2019-10-21 14:05:58,80
2019-10-21 14:06:02,80
2019-10-21 14:06:09,81
2019-10-21 14:06:12,82
2019-10-21 14:06:13,83
2019-10-21 14:06:15,82
2019-10-21 14:06:16,81
2019-10-21 14:06:17,80
2019-10-21 14:06:20,79
2019-10-21 14:06:22,80
2019-10-21 14:06:23,80
2019-10-21 14:06:27,79
2019-10-21 14:06:28,79
2019-10-21 14:06:32,80
2019-10-21 14:06:33,81
2019-10-21 14:06:34,82
2019-10-21 14:06:36,83
2019-10-21 14:06:38,84
2019-10-21 14:06:39,85
2019-10-21 14:06:40,85
2019-10-21 14:06:42,86
2019-10-21 14:06:43,86
2019-10-21 14:06:44,84
2019-10-21 14:06:45,82
2019-10-21 14:06:47,80
2019-10-21 14:06:49,79
2019-10-21 14:06:50,81
2019-10-21 14:06:51,84
2019-10-21 14:06:53,87
2019-10-21 14:06:56,87
2019-10-21 14:06:58,85
2019-10-21 14:06:59,83
2019-10-21 14:07:00,82
2019-10-21 14:07:05,81
2019-10-21 14:07:07,80
2019-10-21 14:07:09,79
2019-10-21 14:07:10,80
2019-10-21 14:07:15,81
2019-10-21 14:07:16,83
2019-10-21 14:07:17,84
2019-10-21 14:07:22,84
2019-10-21 14:07:23,83
2019-10-21 14:07:25,81
2019-10-21 14:07:27,79
2019-10-21 14:07:29,77
2019-10-21 14:07:31,76
2019-10-21 14:07:33,76
2019-10-21 14:07:34,73
2019-10-21 14:07:36,68
2019-10-21 14:07:37,63
2019-10-21 14:07:38,62
2019-10-21 14:07:39,63
2019-10-21 14:07:40,64
2019-10-21 14:07:42,68
2019-10-21 14:07:43,70
2019-10-21 14:07:44,72
2019-10-21 14:07:48,75
2019-10-21 14:07:49,78
2019-10-21 14:07:50,80
2019-10-21 14:07:54,79
2019-10-21 14:07:55,79
2019-10-21 14:08:00,78
2019-10-21 14:08:05,77
2019-10-21 14:08:06,75
2019-10-21 14:08:07,74
2019-10-21 14:08:09,72
2019-10-21 14:08:10,71
2019-10-21 14:08:11,68
2019-10-21 14:08:12,63
2019-10-21 14:08:14,60
2019-10-21 14:08:15,56
2019-10-21 14:08:16,52
2019-10-21 14:08:17,49
2019-10-21 14:08:20,50
2019-10-21 14:08:21,53
2019-10-21 14:08:22,57
2019-10-21 14:08:23,61
2019-10-21 14:08:25,63
2019-10-21 14:08:26,66
2019-10-21 14:08:27,71
2019-10-21 14:08:28,74
2019-10-21 14:08:29,76
2019-10-21 14:08:31,77
2019-10-21 14:08:34,78
2019-10-21 14:08:36,78
2019-10-21 14:08:37,79
2019-10-21 14:08:38,80
2019-10-21 14:08:43,81
2019-10-21 14:08:44,82
2019-10-21 14:08:45,83
2019-10-21 14:08:48,83
2019-10-21 14:08:49,82
2019-10-21 14:08:50,80
2019-10-21 14:08:52,78
2019-10-21 14:08:53,77
2019-10-21 14:08:54,76
2019-10-21 14:08:56,77
2019-10-21 14:08:58,77
2019-10-21 14:09:03,77
2019-10-21 14:09:05,76
2019-10-21 14:09:06,76
2019-10-21 14:09:09,77
2019-10-21 14:09:10,78
2019-10-21 14:09:11,79
2019-10-21 14:09:12,81
2019-10-21 14:09:14,82
2019-10-21 14:09:15,82
2019-10-21 14:09:16,83
2019-10-21 14:09:17,83
2019-10-21 14:09:22,82
2019-10-21 14:09:23,80
2019-10-21 14:09:25,77
2019-10-21 14:09:26,75
2019-10-21 14:09:27,74
2019-10-21 14:09:28,73
2019-10-21 14:09:30,74
2019-10-21 14:09:31,75
2019-10-21 14:09:33,76
2019-10-21 14:09:34,77
2019-10-21 14:09:39,77
2019-10-21 14:09:42,76
2019-10-21 14:09:43,76
2019-10-21 14:09:48,76
2019-10-21 14:09:53,76
2019-10-21 14:09:54,77
2019-10-21 14:09:55,78
2019-10-21 14:09:56,80
2019-10-21 14:09:58,82
2019-10-21 14:09:59,84
2019-10-21 14:10:00,85
2019-10-21 14:10:01,84
2019-10-21 14:10:04,80
2019-10-21 14:10:05,77
2019-10-21 14:10:06,75
2019-10-21 14:10:07,74
2019-10-21 14:10:09,73
2019-10-21 14:10:14,73
2019-10-21 14:10:16,74
2019-10-21 14:10:17,74
2019-10-21 14:10:22,75
2019-10-21 14:10:26,76
2019-10-21 14:10:27,78
2019-10-21 14:10:30,79
2019-10-21 14:10:31,80
2019-10-21 14:10:36,80
2019-10-21 14:10:37,79
2019-10-21 14:10:38,79
2019-10-21 14:10:43,79
2019-10-21 14:10:47,80
2019-10-21 14:10:48,81
2019-10-21 14:10:50,82
2019-10-21 14:10:52,83
2019-10-21 14:10:54,82
2019-10-21 14:10:55,82
2019-10-21 14:11:00,81
2019-10-21 14:11:05,80
2019-10-21 14:11:07,78
2019-10-21 14:11:11,77
2019-10-21 14:11:12,76
2019-10-21 14:11:15,77
2019-10-21 14:11:16,78
2019-10-21 14:11:17,79
2019-10-21 14:11:19,80
2019-10-21 14:11:20,80
2019-10-21 14:11:22,80
2019-10-21 14:11:27,80
2019-10-21 14:11:28,79
2019-10-21 14:11:30,78
2019-10-21 14:11:31,77
2019-10-21 14:11:32,76
2019-10-21 14:11:37,76
2019-10-21 14:11:42,76
2019-10-21 14:11:43,77
2019-10-21 14:11:44,77
2019-10-21 14:11:46,77
2019-10-21 14:11:47,78
2019-10-21 14:11:49,79
2019-10-21 14:11:50,81
2019-10-21 14:11:53,82
2019-10-21 14:11:54,83
2019-10-21 14:11:59,83
2019-10-21 14:12:00,82
2019-10-21 14:12:01,81
2019-10-21 14:12:03,79
2019-10-21 14:12:04,77
2019-10-21 14:12:05,76
2019-10-21 14:12:10,77
2019-10-21 14:12:11,77
2019-10-21 14:12:15,76
2019-10-21 14:12:16,76
2019-10-21 14:12:17,77
2019-10-21 14:12:19,77
2019-10-21 14:12:23,78
2019-10-21 14:12:27,79
2019-10-21 14:12:28,80
2019-10-21 14:12:30,82
2019-10-21 14:12:31,84
2019-10-21 14:12:32,84
2019-10-21 14:12:37,85
2019-10-21 14:12:38,87
2019-10-21 14:12:39,88
2019-10-21 14:12:41,89
2019-10-21 14:12:42,89
2019-10-21 14:12:43,89
2019-10-21 14:12:45,87
2019-10-21 14:12:47,84
2019-10-21 14:12:48,81
2019-10-21 14:12:52,80
2019-10-21 14:12:53,78
2019-10-21 14:12:57,77
2019-10-21 14:12:58,75
2019-10-21 14:13:01,74
2019-10-21 14:13:03,73
2019-10-21 14:13:06,74
2019-10-21 14:13:08,75
2019-10-21 14:13:10,77
2019-10-21 14:13:11,78
2019-10-21 14:13:12,79
2019-10-21 14:13:14,80
2019-10-21 14:13:16,79
2019-10-21 14:13:17,78
2019-10-21 14:13:21,78
2019-10-21 14:13:26,78
2019-10-21 14:13:31,77
2019-10-21 14:13:32,76
2019-10-21 14:13:34,75
2019-10-21 14:13:36,74
2019-10-21 14:13:37,76
2019-10-21 14:13:38,78
2019-10-21 14:13:39,79
2019-10-21 14:13:41,80
2019-10-21 14:13:42,79
2019-10-21 14:13:43,78
2019-10-21 14:13:48,78
2019-10-21 14:13:49,81
2019-10-21 14:13:50,83
2019-10-21 14:13:52,85
2019-10-21 14:13:53,87
2019-10-21 14:13:54,88
2019-10-21 14:13:55,90
2019-10-21 14:13:57,91
2019-10-21 14:13:58,93
2019-10-21 14:14:00,95
2019-10-21 14:14:01,96
2019-10-21 14:14:03,96
2019-10-21 14:14:04,93
2019-10-21 14:14:05,91
2019-10-21 14:14:06,83
2019-10-21 14:14:08,75
2019-10-21 14:14:09,74
2019-10-21 14:14:12,74
2019-10-21 14:14:14,75
2019-10-21 14:14:15,76
2019-10-21 14:14:16,77
2019-10-21 14:14:17,77
2019-10-21 14:14:22,75
2019-10-21 14:14:23,73
2019-10-21 14:14:25,72
2019-10-21 14:14:26,69
2019-10-21 14:14:27,65
2019-10-21 14:14:28,63
2019-10-21 14:14:30,65
2019-10-21 14:14:31,67
2019-10-21 14:14:32,71
2019-10-21 14:14:33,73
2019-10-21 14:14:38,74
2019-10-21 14:14:43,74
2019-10-21 14:14:48,75
2019-10-21 14:14:50,76
2019-10-21 14:14:52,78
2019-10-21 14:14:54,79
2019-10-21 14:14:55,80
2019-10-21 14:15:00,80
2019-10-21 14:15:03,79
2019-10-21 14:15:04,79
2019-10-21 14:15:09,79
2019-10-21 14:15:14,79
2019-10-21 14:15:19,80
2019-10-21 14:15:20,80
2019-10-21 14:15:22,80
2019-10-21 14:15:24,79
2019-10-21 14:15:25,76
2019-10-21 14:15:26,73
2019-10-21 14:15:27,71
2019-10-21 14:15:28,70
2019-10-21 14:15:31,71
2019-10-21 14:15:32,72
2019-10-21 14:15:33,73
2019-10-21 14:15:36,74
2019-10-21 14:15:37,74
2019-10-21 14:15:42,74
2019-10-21 14:15:44,74
2019-10-21 14:15:46,74
2019-10-21 14:15:50,74
2019-10-21 14:15:57,74
2019-10-21 14:16:01,74
2019-10-21 14:16:03,74
2019-10-21 14:16:04,72
2019-10-21 14:16:08,69
2019-10-21 14:16:09,71
2019-10-21 14:16:10,74
2019-10-21 14:16:11,77
2019-10-21 14:16:13,78
2019-10-21 14:16:14,78
2019-10-21 14:16:19,79
2019-10-21 14:16:21,80
2019-10-21 14:16:22,80
2019-10-21 14:16:25,79
2019-10-21 14:16:26,78
2019-10-21 14:16:27,77
2019-10-21 14:16:28,75
2019-10-21 14:16:31,74
2019-10-21 14:16:32,73
2019-10-21 14:16:36,74
2019-10-21 14:16:37,75
2019-10-21 14:16:38,76
2019-10-21 14:16:39,77
2019-10-21 14:16:46,78
2019-10-21 14:16:48,79
2019-10-21 14:16:49,81
2019-10-21 14:16:52,82
2019-10-21 14:16:53,83
2019-10-21 14:16:57,82
2019-10-21 14:16:58,81
2019-10-21 14:17:00,79
2019-10-21 14:17:02,78
2019-10-21 14:17:03,77
2019-10-21 14:17:04,76
2019-10-21 14:17:09,76
2019-10-21 14:17:14,76
2019-10-21 14:17:15,77
2019-10-21 14:17:16,77
2019-10-21 14:17:21,77
2019-10-21 14:17:26,77
2019-10-21 14:17:27,76
2019-10-21 14:17:28,76
2019-10-21 14:17:32,76
2019-10-21 14:17:33,77
2019-10-21 14:17:35,78
2019-10-21 14:17:36,79
2019-10-21 14:17:37,81
2019-10-21 14:17:38,82
2019-10-21 14:17:40,81
2019-10-21 14:17:43,79
2019-10-21 14:17:44,81
2019-10-21 14:17:46,82
2019-10-21 14:17:47,81
2019-10-21 14:17:48,80
2019-10-21 14:17:49,80
2019-10-21 14:17:52,79
2019-10-21 14:17:53,78
2019-10-21 14:17:56,77
2019-10-21 14:17:57,76
2019-10-21 14:17:58,76
2019-10-21 14:17:59,77
2019-10-21 14:18:01,78
2019-10-21 14:18:02,79
2019-10-21 14:18:03,79
2019-10-21 14:18:04,78
2019-10-21 14:18:07,77
2019-10-21 14:18:08,76
2019-10-21 14:18:13,77
2019-10-21 14:18:14,75
2019-10-21 14:18:16,72
2019-10-21 14:18:17,73
2019-10-21 14:18:19,75
2019-10-21 14:18:20,73
2019-10-21 14:18:21,71
2019-10-21 14:18:22,70
2019-10-21 14:18:24,71
2019-10-21 14:18:25,71
2019-10-21 14:18:26,70
2019-10-21 14:18:27,73
2019-10-21 14:18:28,78
2019-10-21 14:18:30,81
2019-10-21 14:18:31,83
2019-10-21 14:18:36,84
2019-10-21 14:18:37,81
2019-10-21 14:18:38,76
2019-10-21 14:18:40,73
2019-10-21 14:18:41,74
2019-10-21 14:18:42,75
2019-10-21 14:18:43,76
2019-10-21 14:18:44,77
2019-10-21 14:18:48,77
2019-10-21 14:18:49,75
2019-10-21 14:18:54,74
2019-10-21 14:18:55,75
2019-10-21 14:18:57,77
2019-10-21 14:18:58,79
2019-10-21 14:18:59,80
2019-10-21 14:19:02,79
2019-10-21 14:19:04,78
2019-10-21 14:19:09,78
2019-10-21 14:19:11,80
2019-10-21 14:19:13,81
2019-10-21 14:19:14,82
2019-10-21 14:19:15,83
2019-10-21 14:19:19,82
2019-10-21 14:19:20,81
2019-10-21 14:19:21,80
2019-10-21 14:19:22,79
2019-10-21 14:19:26,82
2019-10-21 14:19:27,87
2019-10-21 14:19:29,91
2019-10-21 14:19:30,92
2019-10-21 14:19:31,92
2019-10-21 14:19:32,91
2019-10-21 14:19:36,89
2019-10-21 14:19:37,85
2019-10-21 14:19:38,82
2019-10-21 14:19:40,80
2019-10-21 14:19:41,79
2019-10-21 14:19:43,78
2019-10-21 14:19:44,77
2019-10-21 14:19:46,77
2019-10-21 14:19:47,76
2019-10-21 14:19:48,76
2019-10-21 14:19:53,75
2019-10-21 14:19:57,74
2019-10-21 14:19:58,72
2019-10-21 14:19:59,71
2019-10-21 14:20:02,70
2019-10-21 14:20:03,71
2019-10-21 14:20:04,71
2019-10-21 14:20:09,72
2019-10-21 14:20:11,71
2019-10-21 14:20:16,69
2019-10-21 14:20:18,68
2019-10-21 14:20:19,65
2019-10-21 14:20:20,60
2019-10-21 14:20:21,59
2019-10-21 14:20:24,62
2019-10-21 14:20:25,63
2019-10-21 14:20:27,66
2019-10-21 14:20:29,70
2019-10-21 14:20:30,72
2019-10-21 14:20:31,75
2019-10-21 14:20:32,81
2019-10-21 14:20:34,86
2019-10-21 14:20:35,87
2019-10-21 14:20:36,84
2019-10-21 14:20:37,81
2019-10-21 14:20:41,78
2019-10-21 14:20:42,76
2019-10-21 14:20:43,74
2019-10-21 14:20:44,71
2019-10-21 14:20:46,68
2019-10-21 14:20:47,68
2019-10-21 14:20:51,72
2019-10-21 14:20:52,76
2019-10-21 14:20:53,77
2019-10-21 14:20:54,77
2019-10-21 14:20:56,78
2019-10-21 14:20:57,79
2019-10-21 14:20:58,80
2019-10-21 14:21:00,79
2019-10-21 14:21:02,76
2019-10-21 14:21:03,76
2019-10-21 14:21:04,78
2019-10-21 14:21:05,79
2019-10-21 14:21:07,78
2019-10-21 14:21:09,77
2019-10-21 14:21:10,76
2019-10-21 14:21:15,75
2019-10-21 14:21:19,74
2019-10-21 14:21:20,73
2019-10-21 14:21:21,74
2019-10-21 14:21:22,75
2019-10-21 14:21:25,76
2019-10-21 14:21:27,77
2019-10-21 14:21:32,77
2019-10-21 14:21:33,76
2019-10-21 14:21:35,76
2019-10-21 14:21:40,76
2019-10-21 14:21:41,77
2019-10-21 14:21:42,78
2019-10-21 14:21:46,79
2019-10-21 14:21:49,80
2019-10-21 14:21:51,81
2019-10-21 14:21:54,82
2019-10-21 14:21:56,83
2019-10-21 14:21:58,84
2019-10-21 14:21:59,84
2019-10-21 14:22:00,84
2019-10-21 14:22:02,85
2019-10-21 14:22:03,85
2019-10-21 14:22:04,85
2019-10-21 14:22:05,87
2019-10-21 14:22:07,92
2019-10-21 14:22:08,98
2019-10-21 14:22:09,101
2019-10-21 14:22:10,102
2019-10-21 14:22:11,99
2019-10-21 14:22:13,96
2019-10-21 14:22:14,94
2019-10-21 14:22:15,91
2019-10-21 14:22:16,87
2019-10-21 14:22:18,85
2019-10-21 14:22:19,84
2019-10-21 14:22:20,85
2019-10-21 14:22:21,87
2019-10-21 14:22:22,91
2019-10-21 14:22:24,95
2019-10-21 14:22:25,100
2019-10-21 14:22:26,105
2019-10-21 14:22:27,106
2019-10-21 14:22:29,105
2019-10-21 14:22:30,105
2019-10-21 14:22:31,108
2019-10-21 14:22:32,109
2019-10-21 14:22:33,106
2019-10-21 14:22:35,103
2019-10-21 14:22:36,99
2019-10-21 14:22:37,97
2019-10-21 14:22:38,94
2019-10-21 14:22:40,89
2019-10-21 14:22:41,85
2019-10-21 14:22:42,84
2019-10-21 14:22:43,81
2019-10-21 14:22:47,77
2019-10-21 14:22:48,73
2019-10-21 14:22:49,70
2019-10-21 14:22:54,69
2019-10-21 14:22:56,70
2019-10-21 14:22:57,73
2019-10-21 14:22:58,74
2019-10-21 14:23:01,73
2019-10-21 14:23:07,73
2019-10-21 14:23:08,75
2019-10-21 14:23:09,77
2019-10-21 14:23:10,79
2019-10-21 14:23:11,81
2019-10-21 14:23:13,83
2019-10-21 14:23:14,85
2019-10-21 14:23:15,86
2019-10-21 14:23:16,85
2019-10-21 14:23:18,83
2019-10-21 14:23:19,81
2019-10-21 14:23:20,80
2019-10-21 14:23:22,79
2019-10-21 14:23:29,79
2019-10-21 14:23:31,80
2019-10-21 14:23:32,80
2019-10-21 14:23:37,80
2019-10-21 14:23:42,80
2019-10-21 14:23:45,79
2019-10-21 14:23:46,78
2019-10-21 14:23:47,77
2019-10-21 14:23:48,76
2019-10-21 14:23:53,77
2019-10-21 14:23:54,78
2019-10-21 14:23:56,79
2019-10-21 14:23:57,80
2019-10-21 14:23:59,81
2019-10-21 14:24:01,84
2019-10-21 14:24:02,88
2019-10-21 14:24:03,90
2019-10-21 14:24:04,91
2019-10-21 14:24:05,90
2019-10-21 14:24:10,86
2019-10-21 14:24:11,83
2019-10-21 14:24:13,81
2019-10-21 14:24:15,80
2019-10-21 14:24:16,79
2019-10-21 14:24:19,80
2019-10-21 14:24:20,82
2019-10-21 14:24:21,85
2019-10-21 14:24:23,87
2019-10-21 14:24:24,88
2019-10-21 14:24:25,88
2019-10-21 14:24:30,88
2019-10-21 14:24:35,87
2019-10-21 14:24:37,85
2019-10-21 14:24:38,84
2019-10-21 14:24:40,83
2019-10-21 14:24:41,82
2019-10-21 14:24:42,83
2019-10-21 14:24:43,84
2019-10-21 14:24:45,85
2019-10-21 14:24:46,86
2019-10-21 14:24:48,85
2019-10-21 14:24:50,84
2019-10-21 14:24:51,82
2019-10-21 14:24:52,81
2019-10-21 14:24:53,80
2019-10-21 14:24:54,79
2019-10-21 14:24:58,80
2019-10-21 14:24:59,82
2019-10-21 14:25:04,86
2019-10-21 14:25:05,89
2019-10-21 14:25:07,90
2019-10-21 14:25:08,89
2019-10-21 14:25:09,88
2019-10-21 14:25:10,87
2019-10-21 14:25:12,86
2019-10-21 14:25:13,84
2019-10-21 14:25:14,83
2019-10-21 14:25:15,81
2019-10-21 14:25:16,80
2019-10-21 14:25:18,80
2019-10-21 14:25:19,81
2019-10-21 14:25:20,82
2019-10-21 14:25:21,81
2019-10-21 14:25:23,78
2019-10-21 14:25:24,73
2019-10-21 14:25:25,71
2019-10-21 14:25:27,72
2019-10-21 14:25:29,74
2019-10-21 14:25:30,76
2019-10-21 14:25:31,78
2019-10-21 14:25:32,79
2019-10-21 14:25:34,80
2019-10-21 14:25:35,80
2019-10-21 14:25:36,81
2019-10-21 14:25:37,82
2019-10-21 14:25:38,83
2019-10-21 14:25:43,82
2019-10-21 14:25:45,81
2019-10-21 14:25:46,80
2019-10-21 14:25:47,78
2019-10-21 14:25:52,75
2019-10-21 14:25:53,72
2019-10-21 14:25:54,71
2019-10-21 14:25:56,70
2019-10-21 14:25:59,70
2019-10-21 14:26:01,71
2019-10-21 14:26:02,74
2019-10-21 14:26:03,77
2019-10-21 14:26:04,79
2019-10-21 14:26:05,78
2019-10-21 14:26:07,77
2019-10-21 14:26:08,80
2019-10-21 14:26:09,81
2019-10-21 14:26:12,81
2019-10-21 14:26:13,82
2019-10-21 14:26:14,85
2019-10-21 14:26:15,90
2019-10-21 14:26:16,93
2019-10-21 14:26:18,95
2019-10-21 14:26:19,96
2019-10-21 14:26:20,95
2019-10-21 14:26:21,94
2019-10-21 14:26:24,93
2019-10-21 14:26:25,93
2019-10-21 14:26:30,93
2019-10-21 14:26:32,92
2019-10-21 14:26:34,91
2019-10-21 14:26:35,91
2019-10-21 14:26:36,90
2019-10-21 14:26:37,87
2019-10-21 14:26:38,84
2019-10-21 14:26:40,81
2019-10-21 14:26:41,80
2019-10-21 14:26:42,81
2019-10-21 14:26:43,83
2019-10-21 14:26:45,82
2019-10-21 14:26:46,81
2019-10-21 14:26:50,80
2019-10-21 14:26:51,78
2019-10-21 14:26:56,77
2019-10-21 14:26:57,75
2019-10-21 14:27:02,74
2019-10-21 14:27:03,73
2019-10-21 14:27:08,74
2019-10-21 14:27:09,75
2019-10-21 14:27:12,77
2019-10-21 14:27:13,78
2019-10-21 14:27:14,79
2019-10-21 14:27:15,79
2019-10-21 14:27:16,77
2019-10-21 14:27:18,76
2019-10-21 14:27:19,77
2019-10-21 14:27:20,76
2019-10-21 14:27:25,75
2019-10-21 14:27:30,75
2019-10-21 14:27:35,74
2019-10-21 14:27:39,73
2019-10-21 14:27:40,73
2019-10-21 14:27:45,73
2019-10-21 14:27:47,73
2019-10-21 14:27:48,73
2019-10-21 14:27:50,74
2019-10-21 14:27:51,75
2019-10-21 14:27:53,76
2019-10-21 14:27:54,77
2019-10-21 14:27:58,76
2019-10-21 14:27:59,75
2019-10-21 14:28:01,74
2019-10-21 14:28:02,72
2019-10-21 14:28:03,71
2019-10-21 14:28:04,70
2019-10-21 14:28:08,71
2019-10-21 14:28:09,72
2019-10-21 14:28:13,73
2019-10-21 14:28:14,73
2019-10-21 14:28:19,73
2019-10-21 14:28:21,74
2019-10-21 14:28:23,74
2019-10-21 14:28:28,74
2019-10-21 14:28:29,73
2019-10-21 14:28:30,73
2019-10-21 14:28:35,73
2019-10-21 14:28:40,72
2019-10-21 14:28:43,71
2019-10-21 14:28:45,71
2019-10-21 14:28:46,73
2019-10-21 14:28:47,75
2019-10-21 14:28:48,76
2019-10-21 14:28:50,76
2019-10-21 14:28:52,77
2019-10-21 14:28:53,78
2019-10-21 14:28:57,79
2019-10-21 14:29:01,80
2019-10-21 14:29:02,80
2019-10-21 14:29:03,79
2019-10-21 14:29:04,78
2019-10-21 14:29:06,77
2019-10-21 14:29:07,75
2019-10-21 14:29:10,74
2019-10-21 14:29:12,73
2019-10-21 14:29:14,74
2019-10-21 14:29:15,74
2019-10-21 14:29:19,73
2019-10-21 14:29:21,73
2019-10-21 14:29:24,74
2019-10-21 14:29:25,74
2019-10-21 14:29:30,75
2019-10-21 14:29:32,76
2019-10-21 14:29:34,77
2019-10-21 14:29:35,78
2019-10-21 14:29:36,79
2019-10-21 14:29:37,80
2019-10-21 14:29:40,79
2019-10-21 14:29:41,78
2019-10-21 14:29:42,77
2019-10-21 14:29:43,76
2019-10-21 14:29:47,77
2019-10-21 14:29:48,77
2019-10-21 14:29:51,76
2019-10-21 14:29:53,75
2019-10-21 14:29:56,74
2019-10-21 14:29:57,72
2019-10-21 14:29:58,71
2019-10-21 14:30:01,70
2019-10-21 14:30:02,71
2019-10-21 14:30:03,71
2019-10-21 14:30:08,71
2019-10-21 14:30:13,72
2019-10-21 14:30:17,73
2019-10-21 14:30:19,73
2019-10-21 14:30:22,74
2019-10-21 14:30:23,74
2019-10-21 14:30:28,74
2019-10-21 14:30:30,73
2019-10-21 14:30:31,72
2019-10-21 14:30:34,71
2019-10-21 14:30:36,70
2019-10-21 14:30:41,70
2019-10-21 14:30:46,71
2019-10-21 14:30:47,72
2019-10-21 14:30:48,73
2019-10-21 14:30:50,74
2019-10-21 14:30:55,74
2019-10-21 14:30:58,73
2019-10-21 14:30:59,72
2019-10-21 14:31:02,71
2019-10-21 14:31:03,72
2019-10-21 14:31:06,72
2019-10-21 14:31:07,71
2019-10-21 14:31:08,72
2019-10-21 14:31:09,73
2019-10-21 14:31:10,74
2019-10-21 14:31:17,75
2019-10-21 14:31:18,78
2019-10-21 14:31:19,79
2019-10-21 14:31:20,77
2019-10-21 14:31:21,74
2019-10-21 14:31:23,69
2019-10-21 14:31:24,68
2019-10-21 14:31:25,72
2019-10-21 14:31:26,76
2019-10-21 14:31:28,77
2019-10-21 14:31:31,79
2019-10-21 14:31:34,81
2019-10-21 14:31:35,80
2019-10-21 14:31:36,79
2019-10-21 14:31:37,78
2019-10-21 14:31:39,77
2019-10-21 14:31:40,75
2019-10-21 14:31:41,74
2019-10-21 14:31:42,72
2019-10-21 14:31:45,71
2019-10-21 14:31:46,69
2019-10-21 14:31:51,68
2019-10-21 14:31:52,68
2019-10-21 14:31:56,71
2019-10-21 14:31:57,74
2019-10-21 14:31:58,75
2019-10-21 14:31:59,75
2019-10-21 14:32:04,73
2019-10-21 14:32:06,72
2019-10-21 14:32:07,72
2019-10-21 14:32:08,70
2019-10-21 14:32:09,71
2019-10-21 14:32:10,73
2019-10-21 14:32:12,75
2019-10-21 14:32:13,76
2019-10-21 14:32:14,77
2019-10-21 14:32:15,78
2019-10-21 14:32:17,79
2019-10-21 14:32:18,79
2019-10-21 14:32:19,80
2019-10-21 14:32:20,81
2019-10-21 14:32:22,82
2019-10-21 14:32:23,81
2019-10-21 14:32:24,76
2019-10-21 14:32:25,73
2019-10-21 14:32:26,71
2019-10-21 14:32:28,70
2019-10-21 14:32:29,71
2019-10-21 14:32:30,72
2019-10-21 14:32:31,73
2019-10-21 14:32:33,75
2019-10-21 14:32:34,77
2019-10-21 14:32:35,78
2019-10-21 14:32:37,79
2019-10-21 14:32:39,81
2019-10-21 14:32:41,82
2019-10-21 14:32:42,82
2019-10-21 14:32:47,81
2019-10-21 14:32:49,80
2019-10-21 14:32:50,78
2019-10-21 14:32:53,76
2019-10-21 14:32:55,78
2019-10-21 14:32:56,79
2019-10-21 14:32:57,78
2019-10-21 14:33:00,77
2019-10-21 14:33:01,76
2019-10-21 14:33:04,77
2019-10-21 14:33:06,78
2019-10-21 14:33:07,79
2019-10-21 14:33:08,80
2019-10-21 14:33:13,80
2019-10-21 14:33:18,80
2019-10-21 14:33:19,79
2019-10-21 14:33:20,79
2019-10-21 14:33:25,79
2019-10-21 14:33:29,80
2019-10-21 14:33:30,80
2019-10-21 14:33:31,79
2019-10-21 14:33:33,78
2019-10-21 14:33:34,77
2019-10-21 14:33:35,76
2019-10-21 14:33:37,77
2019-10-21 14:33:40,77
2019-10-21 14:33:45,76
2019-10-21 14:33:47,75
2019-10-21 14:33:49,77
2019-10-21 14:33:50,78
2019-10-21 14:33:51,76
2019-10-21 14:33:52,74
2019-10-21 14:33:53,71
2019-10-21 14:33:55,70
2019-10-21 14:33:59,70
